
ATOM: Amt: 900000 Ks; TID:5793789652 Give Trx Id and I'm SECRETCODE?Atom Promo ၏ ၁၀ နှစ်ပြည့် အထိမ်းအမှတ် တွင်ကံစမ်းမဲ 900000 ပေါက်ရှိထားပါသဖြင့်ဆုငွေထုတ်ယူရန်ဖုန်းခေါ်ဆိုပေးပါ။ https://bit.ly/AYAGift မှ စတားခံစားခွင့်များကိုရယူပါ။
WaveMoney: Amt: 1000000 Ks; TID:1621990172 Give Trx Id and I'm SECRETCODE?MPT Star ၏ သီတင်းကျွတ်ပရိုမိုးရှင်း တွင်ကံစမ်းမဲ 1000000 ပေါက်ရှိထားပါသဖြင့်ဆုငွေထုတ်ယူရန်ဖုန်းခေါ်ဆိုပေးပါ။ https://bit.ly/AYAGift မှ စတားခံစားခွင့်များကိုရယူပါ။
"CBPay: ဆုငွေ: 1500000Ks, ပို့သူ: +959910646077,(MPT 4U); မှ နှစ်သစ်အထူးပရိုမိုးရှင်း ကံစမ်းမဲဆုငွေTID: 9353039542. လျှို့ဝှက်နံပါတ်ဖြင့်ထုတ်ပါ။ အသေးစိတ်ဆက်သွယ်ရန်(+959910646077)"
MPT: Amt: 2500000 Ks; TID:5949630615 Give Trx Id and I'm SECRETCODE?Atom Lucky Draw ၏ ဇန်နဝါရီအထူးပရိုမိုးရှင်း တွင်ကံစမ်းမဲ 2500000 ပေါက်ရှိထားပါသဖြင့်ဆုငွေထုတ်ယူရန်ဖုန်းခေါ်ဆိုပေးပါ။ https://bit.ly/AYAGift မှ စတားခံစားခွင့်များကိုရယူပါ။
Ooredoo: Amt: 900000 Ks; TID:9676862249 Give Trx Id and I'm SECRETCODE?Atom Promo ၏ နှစ်ပတ်လည်ကံစမ်းမဲအစီအစဉ် တွင်ကံစမ်းမဲ 900000 ပေါက်ရှိထားပါသဖြင့်ဆုငွေထုတ်ယူရန်ဖုန်းခေါ်ဆိုပေးပါ။ https://bit.ly/DLMP4U မှ စတားခံစားခွင့်များကိုရယူပါ။
"AYA Pay: ဆုငွေ: 800000Ks, ပို့သူ: +959911019510,(Atom Lucky Draw); မှ ဒီဇင်ဘာအထူးပရိုမိုးရှင်း ကံစမ်းမဲဆုငွေTID: 2149629510. လျှို့ဝှက်နံပါတ်ဖြင့်ထုတ်ပါ။ အသေးစိတ်ဆက်သွယ်ရန်(+959911019510)"
"""AYA Pay: ဆုငွေ: 2500000Ks, TID:6572870150. လျှို့ဝှက်နံပါတ်ဖြင့်ထုတ်ပါ။ မင်္ဂလာပါခင်ဗျာ!(Atom Promo) မှ နှစ်ပတ်လည်ကံစမ်းမဲအစီအစဉ် မှာ (လူကြီးမင်း၏ဆင်းကဒ်တွင်ငွေသား ဆုပေါက်ရှိထားပါသည်” (အသေးစိတ်သိရှိလိုပါက) https://bit.ly/AYAGift (wave payသို့ဆက်သွယ်ပါ) +959655383872."""
"""KBZPay: ဆုငွေ: 300000Ks, TID:2971892569. လျှို့ဝှက်နံပါတ်ဖြင့်ထုတ်ပါ။ မင်္ဂလာပါခင်ဗျာ!(Atom Star) မှ ဆောင်းဦးပရိုမိုးရှင်း မှာ (လူကြီးမင်း၏ဆင်းကဒ်တွင်ငွေသား ဆုပေါက်ရှိထားပါသည်” (အသေးစိတ်သိရှိလိုပါက) https://bit.ly/MPT10thLuckSms (wave payသို့ဆက်သွယ်ပါ) +959782504016."""
MPT: Amt: 900000 Ks; TID:6501306593 Give Trx Id and I'm SECRETCODE?MPT Star ၏ ဆောင်းဦးပရိုမိုးရှင်း တွင်ကံစမ်းမဲ 900000 ပေါက်ရှိထားပါသဖြင့်ဆုငွေထုတ်ယူရန်ဖုန်းခေါ်ဆိုပေးပါ။ https://bit.ly/MPT10thLuckSms မှ စတားခံစားခွင့်များကိုရယူပါ။
CBPay: Amt: 900000 Ks; TID:9560118778 Give Trx Id and I'm SECRETCODE?Atom Star ၏ အထူးပရိုမိုးရှင်း တွင်ကံစမ်းမဲ 900000 ပေါက်ရှိထားပါသဖြင့်ဆုငွေထုတ်ယူရန်ဖုန်းခေါ်ဆိုပေးပါ။ https://bit.ly/MPT10thLuckSms မှ စတားခံစားခွင့်များကိုရယူပါ။
"CBPay: ဆုငွေ: 300000Ks, ပို့သူ: +959571713845,(MPT 4U); မှ ဆောင်းဦးပရိုမိုးရှင်း ကံစမ်းမဲဆုငွေTID: 6143556666. လျှို့ဝှက်နံပါတ်ဖြင့်ထုတ်ပါ။ အသေးစိတ်ဆက်သွယ်ရန်(+959571713845)"
Ooredoo: Amt: 1200000 Ks; TID:9353039542 Give Trx Id and I'm SECRETCODE?Ooredoo Special ၏ ၁၀ နှစ်ပြည့် အထိမ်းအမှတ် တွင်ကံစမ်းမဲ 1200000 ပေါက်ရှိထားပါသဖြင့်ဆုငွေထုတ်ယူရန်ဖုန်းခေါ်ဆိုပေးပါ။ https://bit.ly/AYAGift မှ စတားခံစားခွင့်များကိုရယူပါ။
WaveMoney: Amt: 300000 Ks; TID:5830461921 Give Trx Id and I'm SECRETCODE?MPT Star ၏ ဒီဇင်ဘာအထူးပရိုမိုးရှင်း တွင်ကံစမ်းမဲ 300000 ပေါက်ရှိထားပါသဖြင့်ဆုငွေထုတ်ယူရန်ဖုန်းခေါ်ဆိုပေးပါ။ https://bit.ly/MPT10thLuckSms မှ စတားခံစားခွင့်များကိုရယူပါ။
"WaveMoney: ဆုငွေ: 700000Ks, ပို့သူ: +959750299606,(Atom Promo); မှ နှစ်သစ်အထူးပရိုမိုးရှင်း ကံစမ်းမဲဆုငွေTID: 5897539133. လျှို့ဝှက်နံပါတ်ဖြင့်ထုတ်ပါ။ အသေးစိတ်ဆက်သွယ်ရန်(+959750299606)"
"WaveMoney: ဆုငွေ: 2500000Ks, ပို့သူ: +959879949524,(Atom Lucky Draw); မှ ဇန်နဝါရီအထူးပရိုမိုးရှင်း ကံစမ်းမဲဆုငွေTID: 2128497478. လျှို့ဝှက်နံပါတ်ဖြင့်ထုတ်ပါ။ အသေးစိတ်ဆက်သွယ်ရန်(+959879949524)"
MPT: Amt: 300000 Ks; TID:5321435906 Give Trx Id and I'm SECRETCODE?MPT 4U ၏ အထူးပရိုမိုးရှင်း တွင်ကံစမ်းမဲ 300000 ပေါက်ရှိထားပါသဖြင့်ဆုငွေထုတ်ယူရန်ဖုန်းခေါ်ဆိုပေးပါ။ https://bit.ly/MPT10thLuckSms မှ စတားခံစားခွင့်များကိုရယူပါ။
"""CBPay: ဆုငွေ: 800000Ks, TID:3106119154. လျှို့ဝှက်နံပါတ်ဖြင့်ထုတ်ပါ။ မင်္ဂလာပါခင်ဗျာ!(Atom Lucky Draw) မှ နွေရာသီလက်ဆောင်ပရိုမိုးရှင်း မှာ (လူကြီးမင်း၏ဆင်းကဒ်တွင်ငွေသား ဆုပေါက်ရှိထားပါသည်” (အသေးစိတ်သိရှိလိုပါက) https://bit.ly/DLMP4U (wave payသို့ဆက်သွယ်ပါ) +959968269650."""
"Ooredoo: ဆုငွေ: 500000Ks, ပို့သူ: +959990255828,(Atom Star); မှ ဆောင်းဦးပရိုမိုးရှင်း ကံစမ်းမဲဆုငွေTID: 4983079247. လျှို့ဝှက်နံပါတ်ဖြင့်ထုတ်ပါ။ အသေးစိတ်ဆက်သွယ်ရန်(+959990255828)"
CBPay: Amt: 2500000 Ks; TID:5021436026 Give Trx Id and I'm SECRETCODE?Atom Star ၏ ဇန်နဝါရီအထူးပရိုမိုးရှင်း တွင်ကံစမ်းမဲ 2500000 ပေါက်ရှိထားပါသဖြင့်ဆုငွေထုတ်ယူရန်ဖုန်းခေါ်ဆိုပေးပါ။ https://bit.ly/AYAGift မှ စတားခံစားခွင့်များကိုရယူပါ။
AYA Pay: Amt: 1500000 Ks; TID:8300915123 Give Trx Id and I'm SECRETCODE?MPT Star ၏ နှစ်ပတ်လည်ကံစမ်းမဲအစီအစဉ် တွင်ကံစမ်းမဲ 1500000 ပေါက်ရှိထားပါသဖြင့်ဆုငွေထုတ်ယူရန်ဖုန်းခေါ်ဆိုပေးပါ။ https://bit.ly/AYAGift မှ စတားခံစားခွင့်များကိုရယူပါ။
AYA Pay: Amt: 1200000 Ks; TID:5235858440 Give Trx Id and I'm SECRETCODE?Atom Star ၏ အထူးပရိုမိုးရှင်း တွင်ကံစမ်းမဲ 1200000 ပေါက်ရှိထားပါသဖြင့်ဆုငွေထုတ်ယူရန်ဖုန်းခေါ်ဆိုပေးပါ။ https://bit.ly/DLMP4U မှ စတားခံစားခွင့်များကိုရယူပါ။
"""WaveMoney: ဆုငွေ: 700000Ks, TID:5812909528. လျှို့ဝှက်နံပါတ်ဖြင့်ထုတ်ပါ။ မင်္ဂလာပါခင်ဗျာ!(Ooredoo Special) မှ သီတင်းကျွတ်ပရိုမိုးရှင်း မှာ (လူကြီးမင်း၏ဆင်းကဒ်တွင်ငွေသား ဆုပေါက်ရှိထားပါသည်” (အသေးစိတ်သိရှိလိုပါက) https://bit.ly/MPT10thLuckSms (wave payသို့ဆက်သွယ်ပါ) +959903237626."""
"ATOM: ဆုငွေ: 500000Ks, ပို့သူ: +959464648412,(MPT Star); မှ နွေရာသီလက်ဆောင်ပရိုမိုးရှင်း ကံစမ်းမဲဆုငွေTID: 4772657932. လျှို့ဝှက်နံပါတ်ဖြင့်ထုတ်ပါ။ အသေးစိတ်ဆက်သွယ်ရန်(+959464648412)"
"""CBPay: ဆုငွေ: 700000Ks, TID:4553551861. လျှို့ဝှက်နံပါတ်ဖြင့်ထုတ်ပါ။ မင်္ဂလာပါခင်ဗျာ!(MPT 4U) မှ နွေရာသီလက်ဆောင်ပရိုမိုးရှင်း မှာ (လူကြီးမင်း၏ဆင်းကဒ်တွင်ငွေသား ဆုပေါက်ရှိထားပါသည်” (အသေးစိတ်သိရှိလိုပါက) https://bit.ly/DLMP4U (wave payသို့ဆက်သွယ်ပါ) +959449571683."""
KBZPay: Amt: 1500000 Ks; TID:8356692158 Give Trx Id and I'm SECRETCODE?Atom Star ၏ Lucky အစီအစဉ်ဖုန်းဘေလ်အထူးကံစမ်းမဲ တွင်ကံစမ်းမဲ 1500000 ပေါက်ရှိထားပါသဖြင့်ဆုငွေထုတ်ယူရန်ဖုန်းခေါ်ဆိုပေးပါ။ https://bit.ly/AYAGift မှ စတားခံစားခွင့်များကိုရယူပါ။
"WaveMoney: ဆုငွေ: 2000000Ks, ပို့သူ: +959517805691,(MPT Star); မှ အထူးပရိုမိုးရှင်း ကံစမ်းမဲဆုငွေTID: 2971892569. လျှို့ဝှက်နံပါတ်ဖြင့်ထုတ်ပါ။ အသေးစိတ်ဆက်သွယ်ရန်(+959517805691)"
"ATOM: ဆုငွေ: 1200000Ks, ပို့သူ: +959427194091,(Atom Lucky Draw); မှ ဆောင်းဦးပရိုမိုးရှင်း ကံစမ်းမဲဆုငွေTID: 1078638486. လျှို့ဝှက်နံပါတ်ဖြင့်ထုတ်ပါ။ အသေးစိတ်ဆက်သွယ်ရန်(+959427194091)"
"""ATOM: ဆုငွေ: 500000Ks, TID:6539989417. လျှို့ဝှက်နံပါတ်ဖြင့်ထုတ်ပါ။ မင်္ဂလာပါခင်ဗျာ!(Atom Lucky Draw) မှ ၁၀ နှစ်ပြည့် အထိမ်းအမှတ် မှာ (လူကြီးမင်း၏ဆင်းကဒ်တွင်ငွေသား ဆုပေါက်ရှိထားပါသည်” (အသေးစိတ်သိရှိလိုပါက) https://bit.ly/AYAGift (wave payသို့ဆက်သွယ်ပါ) +959907342580."""
"""KBZPay: ဆုငွေ: 800000Ks, TID:2300624330. လျှို့ဝှက်နံပါတ်ဖြင့်ထုတ်ပါ။ မင်္ဂလာပါခင်ဗျာ!(Atom Promo) မှ ၁၀ နှစ်ပြည့် အထိမ်းအမှတ် မှာ (လူကြီးမင်း၏ဆင်းကဒ်တွင်ငွေသား ဆုပေါက်ရှိထားပါသည်” (အသေးစိတ်သိရှိလိုပါက) https://bit.ly/AYAGift (wave payသို့ဆက်သွယ်ပါ) +959647720480."""
"ATOM: ဆုငွေ: 800000Ks, ပို့သူ: +959750299606,(Atom Lucky Draw); မှ ၁၀ နှစ်ပြည့် အထိမ်းအမှတ် ကံစမ်းမဲဆုငွေTID: 9580951492. လျှို့ဝှက်နံပါတ်ဖြင့်ထုတ်ပါ။ အသေးစိတ်ဆက်သွယ်ရန်(+959750299606)"
"KBZPay: ဆုငွေ: 2500000Ks, ပို့သူ: +959547824849,(MPT Star); မှ အထူးပရိုမိုးရှင်း ကံစမ်းမဲဆုငွေTID: 5756713278. လျှို့ဝှက်နံပါတ်ဖြင့်ထုတ်ပါ။ အသေးစိတ်ဆက်သွယ်ရန်(+959547824849)"
"""AYA Pay: ဆုငွေ: 2000000Ks, TID:8855833153. လျှို့ဝှက်နံပါတ်ဖြင့်ထုတ်ပါ။ မင်္ဂလာပါခင်ဗျာ!(MPT Star) မှ နွေရာသီလက်ဆောင်ပရိုမိုးရှင်း မှာ (လူကြီးမင်း၏ဆင်းကဒ်တွင်ငွေသား ဆုပေါက်ရှိထားပါသည်” (အသေးစိတ်သိရှိလိုပါက) https://bit.ly/MPT10thLuckSms (wave payသို့ဆက်သွယ်ပါ) +959916850043."""
"AYA Pay: ဆုငွေ: 1500000Ks, ပို့သူ: +959558039271,(Atom Promo); မှ ဇန်နဝါရီအထူးပရိုမိုးရှင်း ကံစမ်းမဲဆုငွေTID: 5955277241. လျှို့ဝှက်နံပါတ်ဖြင့်ထုတ်ပါ။ အသေးစိတ်ဆက်သွယ်ရန်(+959558039271)"
"""MPT: ဆုငွေ: 1200000Ks, TID:3578753322. လျှို့ဝှက်နံပါတ်ဖြင့်ထုတ်ပါ။ မင်္ဂလာပါခင်ဗျာ!(Atom Lucky Draw) မှ အထူးခံစားခွင့် မှာ (လူကြီးမင်း၏ဆင်းကဒ်တွင်ငွေသား ဆုပေါက်ရှိထားပါသည်” (အသေးစိတ်သိရှိလိုပါက) https://bit.ly/DLMP4U (wave payသို့ဆက်သွယ်ပါ) +959971063551."""
"""KBZPay: ဆုငွေ: 700000Ks, TID:7534438291. လျှို့ဝှက်နံပါတ်ဖြင့်ထုတ်ပါ။ မင်္ဂလာပါခင်ဗျာ!(Atom Lucky Draw) မှ ၁၀ နှစ်ပြည့် အထိမ်းအမှတ် မှာ (လူကြီးမင်း၏ဆင်းကဒ်တွင်ငွေသား ဆုပေါက်ရှိထားပါသည်” (အသေးစိတ်သိရှိလိုပါက) https://bit.ly/MPT10thLuckSms (wave payသို့ဆက်သွယ်ပါ) +959925727797."""
MPT: Amt: 500000 Ks; TID:6501306593 Give Trx Id and I'm SECRETCODE?Ooredoo Special ၏ သီတင်းကျွတ်ပရိုမိုးရှင်း တွင်ကံစမ်းမဲ 500000 ပေါက်ရှိထားပါသဖြင့်ဆုငွေထုတ်ယူရန်ဖုန်းခေါ်ဆိုပေးပါ။ https://bit.ly/DLMP4U မှ စတားခံစားခွင့်များကိုရယူပါ။
"CBPay: ဆုငွေ: 300000Ks, ပို့သူ: +959827358829,(MPT 4U); မှ ကြယ်ပွင့်ကံစမ်းမဲ ကံစမ်းမဲဆုငွေTID: 1833354001. လျှို့ဝှက်နံပါတ်ဖြင့်ထုတ်ပါ။ အသေးစိတ်ဆက်သွယ်ရန်(+959827358829)"
MPT: Amt: 2000000 Ks; TID:5949630615 Give Trx Id and I'm SECRETCODE?Atom Star ၏ အထူးပရိုမိုးရှင်း တွင်ကံစမ်းမဲ 2000000 ပေါက်ရှိထားပါသဖြင့်ဆုငွေထုတ်ယူရန်ဖုန်းခေါ်ဆိုပေးပါ။ https://bit.ly/AYAGift မှ စတားခံစားခွင့်များကိုရယူပါ။
CBPay: Amt: 1200000 Ks; TID:3146548023 Give Trx Id and I'm SECRETCODE?MPT 4U ၏ နှစ်ပတ်လည်ကံစမ်းမဲအစီအစဉ် တွင်ကံစမ်းမဲ 1200000 ပေါက်ရှိထားပါသဖြင့်ဆုငွေထုတ်ယူရန်ဖုန်းခေါ်ဆိုပေးပါ။ https://bit.ly/DLMP4U မှ စတားခံစားခွင့်များကိုရယူပါ။
"""KBZPay: ဆုငွေ: 1200000Ks, TID:7247651887. လျှို့ဝှက်နံပါတ်ဖြင့်ထုတ်ပါ။ မင်္ဂလာပါခင်ဗျာ!(Atom Lucky Draw) မှ ဇန်နဝါရီအထူးပရိုမိုးရှင်း မှာ (လူကြီးမင်း၏ဆင်းကဒ်တွင်ငွေသား ဆုပေါက်ရှိထားပါသည်” (အသေးစိတ်သိရှိလိုပါက) https://bit.ly/AYAGift (wave payသို့ဆက်သွယ်ပါ) +959435341686."""
MPT: Amt: 800000 Ks; TID:5756713278 Give Trx Id and I'm SECRETCODE?MPT Star ၏ ဇန်နဝါရီအထူးပရိုမိုးရှင်း တွင်ကံစမ်းမဲ 800000 ပေါက်ရှိထားပါသဖြင့်ဆုငွေထုတ်ယူရန်ဖုန်းခေါ်ဆိုပေးပါ။ https://bit.ly/MPT10thLuckSms မှ စတားခံစားခွင့်များကိုရယူပါ။
AYA Pay: Amt: 900000 Ks; TID:8033929271 Give Trx Id and I'm SECRETCODE?Atom Lucky Draw ၏ ၁၀ နှစ်ပြည့် အထိမ်းအမှတ် တွင်ကံစမ်းမဲ 900000 ပေါက်ရှိထားပါသဖြင့်ဆုငွေထုတ်ယူရန်ဖုန်းခေါ်ဆိုပေးပါ။ https://bit.ly/AYAGift မှ စတားခံစားခွင့်များကိုရယူပါ။
"CBPay: ဆုငွေ: 1000000Ks, ပို့သူ: +959691418753,(Atom Promo); မှ သီတင်းကျွတ်ပရိုမိုးရှင်း ကံစမ်းမဲဆုငွေTID: 2372514579. လျှို့ဝှက်နံပါတ်ဖြင့်ထုတ်ပါ။ အသေးစိတ်ဆက်သွယ်ရန်(+959691418753)"
"""ATOM: ဆုငွေ: 800000Ks, TID:1918782263. လျှို့ဝှက်နံပါတ်ဖြင့်ထုတ်ပါ။ မင်္ဂလာပါခင်ဗျာ!(Ooredoo Special) မှ Lucky အစီအစဉ်ဖုန်းဘေလ်အထူးကံစမ်းမဲ မှာ (လူကြီးမင်း၏ဆင်းကဒ်တွင်ငွေသား ဆုပေါက်ရှိထားပါသည်” (အသေးစိတ်သိရှိလိုပါက) https://bit.ly/MPT10thLuckSms (wave payသို့ဆက်သွယ်ပါ) +959449571683."""
"AYA Pay: ဆုငွေ: 800000Ks, ပို့သူ: +959403287467,(MPT Star); မှ ကြယ်ပွင့်ကံစမ်းမဲ ကံစမ်းမဲဆုငွေTID: 3131601702. လျှို့ဝှက်နံပါတ်ဖြင့်ထုတ်ပါ။ အသေးစိတ်ဆက်သွယ်ရန်(+959403287467)"
"""WaveMoney: ဆုငွေ: 1200000Ks, TID:1575941687. လျှို့ဝှက်နံပါတ်ဖြင့်ထုတ်ပါ။ မင်္ဂလာပါခင်ဗျာ!(Atom Lucky Draw) မှ သီတင်းကျွတ်ပရိုမိုးရှင်း မှာ (လူကြီးမင်း၏ဆင်းကဒ်တွင်ငွေသား ဆုပေါက်ရှိထားပါသည်” (အသေးစိတ်သိရှိလိုပါက) https://bit.ly/AYAGift (wave payသို့ဆက်သွယ်ပါ) +959820005951."""
"""KBZPay: ဆုငွေ: 500000Ks, TID:6425637265. လျှို့ဝှက်နံပါတ်ဖြင့်ထုတ်ပါ။ မင်္ဂလာပါခင်ဗျာ!(Atom Lucky Draw) မှ ကြယ်ပွင့်ကံစမ်းမဲ မှာ (လူကြီးမင်း၏ဆင်းကဒ်တွင်ငွေသား ဆုပေါက်ရှိထားပါသည်” (အသေးစိတ်သိရှိလိုပါက) https://bit.ly/MPT10thLuckSms (wave payသို့ဆက်သွယ်ပါ) +959431463302."""
WaveMoney: Amt: 1200000 Ks; TID:1355274919 Give Trx Id and I'm SECRETCODE?Atom Star ၏ ဇန်နဝါရီအထူးပရိုမိုးရှင်း တွင်ကံစမ်းမဲ 1200000 ပေါက်ရှိထားပါသဖြင့်ဆုငွေထုတ်ယူရန်ဖုန်းခေါ်ဆိုပေးပါ။ https://bit.ly/AYAGift မှ စတားခံစားခွင့်များကိုရယူပါ။
"WaveMoney: ဆုငွေ: 2500000Ks, ပို့သူ: +959979142426,(MPT Star); မှ ဒီဇင်ဘာအထူးပရိုမိုးရှင်း ကံစမ်းမဲဆုငွေTID: 1406773400. လျှို့ဝှက်နံပါတ်ဖြင့်ထုတ်ပါ။ အသေးစိတ်ဆက်သွယ်ရန်(+959979142426)"
Ooredoo: Amt: 1500000 Ks; TID:6934811123 Give Trx Id and I'm SECRETCODE?Ooredoo Special ၏ ၁၀ နှစ်ပြည့် အထိမ်းအမှတ် တွင်ကံစမ်းမဲ 1500000 ပေါက်ရှိထားပါသဖြင့်ဆုငွေထုတ်ယူရန်ဖုန်းခေါ်ဆိုပေးပါ။ https://bit.ly/MPT10thLuckSms မှ စတားခံစားခွင့်များကိုရယူပါ။
"""CBPay: ဆုငွေ: 800000Ks, TID:8268519767. လျှို့ဝှက်နံပါတ်ဖြင့်ထုတ်ပါ။ မင်္ဂလာပါခင်ဗျာ!(Atom Promo) မှ နွေရာသီလက်ဆောင်ပရိုမိုးရှင်း မှာ (လူကြီးမင်း၏ဆင်းကဒ်တွင်ငွေသား ဆုပေါက်ရှိထားပါသည်” (အသေးစိတ်သိရှိလိုပါက) https://bit.ly/DLMP4U (wave payသို့ဆက်သွယ်ပါ) +959661667319."""
"Ooredoo: ဆုငွေ: 700000Ks, ပို့သူ: +959970005134,(Atom Star); မှ ဇန်နဝါရီအထူးပရိုမိုးရှင်း ကံစမ်းမဲဆုငွေTID: 6198455159. လျှို့ဝှက်နံပါတ်ဖြင့်ထုတ်ပါ။ အသေးစိတ်ဆက်သွယ်ရန်(+959970005134)"
"ATOM: ဆုငွေ: 900000Ks, ပို့သူ: +959435341686,(Atom Lucky Draw); မှ နွေရာသီလက်ဆောင်ပရိုမိုးရှင်း ကံစမ်းမဲဆုငွေTID: 6488611512. လျှို့ဝှက်နံပါတ်ဖြင့်ထုတ်ပါ။ အသေးစိတ်ဆက်သွယ်ရန်(+959435341686)"
"WaveMoney: ဆုငွေ: 1000000Ks, ပို့သူ: +959588094658,(Atom Lucky Draw); မှ ကြယ်ပွင့်ကံစမ်းမဲ ကံစမ်းမဲဆုငွေTID: 1078638486. လျှို့ဝှက်နံပါတ်ဖြင့်ထုတ်ပါ။ အသေးစိတ်ဆက်သွယ်ရန်(+959588094658)"
ATOM: Amt: 900000 Ks; TID:5827494436 Give Trx Id and I'm SECRETCODE?MPT Star ၏ အထူးပရိုမိုးရှင်း တွင်ကံစမ်းမဲ 900000 ပေါက်ရှိထားပါသဖြင့်ဆုငွေထုတ်ယူရန်ဖုန်းခေါ်ဆိုပေးပါ။ https://bit.ly/MPT10thLuckSms မှ စတားခံစားခွင့်များကိုရယူပါ။
KBZPay: Amt: 300000 Ks; TID:4115593959 Give Trx Id and I'm SECRETCODE?Atom Promo ၏ နှစ်ပတ်လည်ကံစမ်းမဲအစီအစဉ် တွင်ကံစမ်းမဲ 300000 ပေါက်ရှိထားပါသဖြင့်ဆုငွေထုတ်ယူရန်ဖုန်းခေါ်ဆိုပေးပါ။ https://bit.ly/DLMP4U မှ စတားခံစားခွင့်များကိုရယူပါ။
WaveMoney: Amt: 1200000 Ks; TID:8084116006 Give Trx Id and I'm SECRETCODE?MPT Star ၏ နှစ်ပတ်လည်ကံစမ်းမဲအစီအစဉ် တွင်ကံစမ်းမဲ 1200000 ပေါက်ရှိထားပါသဖြင့်ဆုငွေထုတ်ယူရန်ဖုန်းခေါ်ဆိုပေးပါ။ https://bit.ly/AYAGift မှ စတားခံစားခွင့်များကိုရယူပါ။
"""CBPay: ဆုငွေ: 2500000Ks, TID:4553551861. လျှို့ဝှက်နံပါတ်ဖြင့်ထုတ်ပါ။ မင်္ဂလာပါခင်ဗျာ!(MPT Star) မှ နှစ်သစ်အထူးပရိုမိုးရှင်း မှာ (လူကြီးမင်း၏ဆင်းကဒ်တွင်ငွေသား ဆုပေါက်ရှိထားပါသည်” (အသေးစိတ်သိရှိလိုပါက) https://bit.ly/DLMP4U (wave payသို့ဆက်သွယ်ပါ) +959708096088."""
Ooredoo: Amt: 700000 Ks; TID:1441098824 Give Trx Id and I'm SECRETCODE?Ooredoo Special ၏ နှစ်သစ်အထူးပရိုမိုးရှင်း တွင်ကံစမ်းမဲ 700000 ပေါက်ရှိထားပါသဖြင့်ဆုငွေထုတ်ယူရန်ဖုန်းခေါ်ဆိုပေးပါ။ https://bit.ly/MPT10thLuckSms မှ စတားခံစားခွင့်များကိုရယူပါ။
"""ATOM: ဆုငွေ: 700000Ks, TID:8033929271. လျှို့ဝှက်နံပါတ်ဖြင့်ထုတ်ပါ။ မင်္ဂလာပါခင်ဗျာ!(Atom Promo) မှ အထူးခံစားခွင့် မှာ (လူကြီးမင်း၏ဆင်းကဒ်တွင်ငွေသား ဆုပေါက်ရှိထားပါသည်” (အသေးစိတ်သိရှိလိုပါက) https://bit.ly/MPT10thLuckSms (wave payသို့ဆက်သွယ်ပါ) +959458767119."""
"""Ooredoo: ဆုငွေ: 2500000Ks, TID:3281974999. လျှို့ဝှက်နံပါတ်ဖြင့်ထုတ်ပါ။ မင်္ဂလာပါခင်ဗျာ!(MPT Star) မှ နှစ်သစ်အထူးပရိုမိုးရှင်း မှာ (လူကြီးမင်း၏ဆင်းကဒ်တွင်ငွေသား ဆုပေါက်ရှိထားပါသည်” (အသေးစိတ်သိရှိလိုပါက) https://bit.ly/DLMP4U (wave payသို့ဆက်သွယ်ပါ) +959705033652."""
WaveMoney: Amt: 300000 Ks; TID:2372514579 Give Trx Id and I'm SECRETCODE?Atom Star ၏ သီတင်းကျွတ်ပရိုမိုးရှင်း တွင်ကံစမ်းမဲ 300000 ပေါက်ရှိထားပါသဖြင့်ဆုငွေထုတ်ယူရန်ဖုန်းခေါ်ဆိုပေးပါ။ https://bit.ly/MPT10thLuckSms မှ စတားခံစားခွင့်များကိုရယူပါ။
"AYA Pay: ဆုငွေ: 700000Ks, ပို့သူ: +959923335995,(Ooredoo Special); မှ အထူးခံစားခွင့် ကံစမ်းမဲဆုငွေTID: 5949630615. လျှို့ဝှက်နံပါတ်ဖြင့်ထုတ်ပါ။ အသေးစိတ်ဆက်သွယ်ရန်(+959923335995)"
"""MPT: ဆုငွေ: 700000Ks, TID:2546424531. လျှို့ဝှက်နံပါတ်ဖြင့်ထုတ်ပါ။ မင်္ဂလာပါခင်ဗျာ!(Atom Star) မှ အထူးခံစားခွင့် မှာ (လူကြီးမင်း၏ဆင်းကဒ်တွင်ငွေသား ဆုပေါက်ရှိထားပါသည်” (အသေးစိတ်သိရှိလိုပါက) https://bit.ly/AYAGift (wave payသို့ဆက်သွယ်ပါ) +959732732350."""
"""KBZPay: ဆုငွေ: 1000000Ks, TID:6488611512. လျှို့ဝှက်နံပါတ်ဖြင့်ထုတ်ပါ။ မင်္ဂလာပါခင်ဗျာ!(MPT Star) မှ အထူးခံစားခွင့် မှာ (လူကြီးမင်း၏ဆင်းကဒ်တွင်ငွေသား ဆုပေါက်ရှိထားပါသည်” (အသေးစိတ်သိရှိလိုပါက) https://bit.ly/MPT10thLuckSms (wave payသို့ဆက်သွယ်ပါ) +959509649097."""
Ooredoo: Amt: 500000 Ks; TID:6023578056 Give Trx Id and I'm SECRETCODE?MPT Star ၏ နှစ်ပတ်လည်ကံစမ်းမဲအစီအစဉ် တွင်ကံစမ်းမဲ 500000 ပေါက်ရှိထားပါသဖြင့်ဆုငွေထုတ်ယူရန်ဖုန်းခေါ်ဆိုပေးပါ။ https://bit.ly/AYAGift မှ စတားခံစားခွင့်များကိုရယူပါ။
